,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
15780,Beauraing Baronville,HOUSE,HOUSE,185000.0,3.0,172.0,INSTALLED,False,,True,,,,81,4,False,GOOD
15781,Couillet,HOUSE,HOUSE,185000.0,3.0,150.0,INSTALLED,,,True,20.0,,,120,2,False,AS_NEW
15782,Roux,HOUSE,HOUSE,185000.0,3.0,165.0,0,,-1.0,,,True,285.0,395,3,,
15783,La Louvière Haine-Saint-Pierre,HOUSE,HOUSE,185000.0,3.0,110.0,INSTALLED,False,,True,,,,162,2,False,GOOD
15784,La Louvière Houdeng-Goegnies,HOUSE,HOUSE,185000.0,4.0,174.0,INSTALLED,,,True,,,,190,2,,GOOD
15785,Saint-ghislain,HOUSE,HOUSE,185000.0,3.0,125.0,,False,,True,24.0,True,414.0,490,2,,GOOD
15786,Flemalle,HOUSE,APARTMENT_BLOCK,187000.0,4.0,158.0,NOT_INSTALLED,False,,,,True,400.0,481,2,False,GOOD
15787,Roosdaal,HOUSE,HOUSE,189000.0,2.0,100.0,NOT_INSTALLED,False,,,,,,197,3,False,TO_BE_DONE_UP
15788,GRIVEGNEE,HOUSE,HOUSE,189000.0,3.0,120.0,NOT_INSTALLED,,-1.0,,,True,20.0,0,2,,
15789,Ransart,HOUSE,HOUSE,189000.0,4.0,212.0,INSTALLED,,,True,,,,585,2,,TO_BE_DONE_UP
15790,Montigny-le-Tilleul-Landelies,HOUSE,HOUSE,189000.0,2.0,150.0,INSTALLED,False,,True,,,,0,2,False,AS_NEW
15791,Mons,HOUSE,HOUSE,189000.0,3.0,139.0,INSTALLED,,,True,,,,202,3,,TO_BE_DONE_UP
15792,Mons Havré,HOUSE,HOUSE,189000.0,3.0,139.0,INSTALLED,,,True,,,,202,3,,TO_BE_DONE_UP
15793,Houdeng-Aimeries,HOUSE,HOUSE,189000.0,3.0,134.0,INSTALLED,True,,True,50.0,True,300.0,395,2,False,GOOD
15794,Seraing,HOUSE,HOUSE,189900.0,3.0,130.0,NOT_INSTALLED,False,,True,28.0,True,100.0,180,2,False,JUST_RENOVATED
15795,Embourg,HOUSE,HOUSE,190000.0,2.0,127.0,0,,,True,,,,717,3,,TO_RENOVATE
15796,Flemalle,HOUSE,HOUSE,190000.0,2.0,95.0,HYPER_EQUIPPED,False,,True,23.0,True,80.0,414,2,,JUST_RENOVATED
15797,Binche,HOUSE,HOUSE,190000.0,3.0,150.0,INSTALLED,,-1.0,True,,,,117,2,,JUST_RENOVATED
15798,Waudrez,HOUSE,HOUSE,190000.0,2.0,146.0,INSTALLED,,-1.0,True,40.0,True,430.0,536,2,,JUST_RENOVATED
15799,Ogy,HOUSE,HOUSE,190000.0,3.0,190.0,,,-1.0,True,,,,280,2,,
15800,Pepinster Wegnez,HOUSE,HOUSE,195000.0,3.0,136.0,INSTALLED,False,,True,12.0,True,50.0,140,2,False,AS_NEW
15801,GRAND-RENG,HOUSE,HOUSE,195000.0,3.0,185.0,INSTALLED,,-1.0,True,,,,530,3,,GOOD
15802,Ronse,HOUSE,HOUSE,195000.0,5.0,155.0,,False,,True,,True,,225,2,False,
15803,Vezin,HOUSE,HOUSE,195500.0,3.0,121.0,INSTALLED,,,,,True,418.0,478,3,,TO_BE_DONE_UP
15804,Gent,HOUSE,HOUSE,198000.0,4.0,310.0,SEMI_EQUIPPED,,1.0,True,,,,156,3,,TO_BE_DONE_UP
15805,Gent,HOUSE,MANSION,198000.0,4.0,310.0,SEMI_EQUIPPED,,1.0,True,,,,156,3,,TO_BE_DONE_UP
15806,Verviers,HOUSE,HOUSE,199000.0,5.0,174.0,,False,,True,38.0,True,33.0,160,2,False,GOOD
15807,Verviers,HOUSE,HOUSE,199000.0,5.0,288.0,NOT_INSTALLED,False,,True,20.0,True,78.0,180,2,False,TO_RENOVATE
15808,Pepinster,HOUSE,APARTMENT_BLOCK,199000.0,4.0,265.0,,False,,True,23.0,True,26.0,145,2,,TO_RENOVATE
15809,Rochefort,HOUSE,HOUSE,199000.0,3.0,151.0,INSTALLED,,-1.0,True,129.0,,,129,3,,
15810,Antwerp,APARTMENT,APARTMENT,645000.0,3.0,141.0,INSTALLED,,-1.0,,,,,UNKNOWN,,,GOOD
15811,Merchtem,HOUSE,HOUSE,645000.0,5.0,376.0,SEMI_EQUIPPED,,1.0,True,,True,,1491,2,,TO_RENOVATE
15812,Asse,HOUSE,HOUSE,375000.0,3.0,165.0,INSTALLED,,-1.0,True,40.0,True,50.0,225,2,,JUST_RENOVATED
15813,Waregem,HOUSE,HOUSE,379500.0,4.0,203.0,HYPER_EQUIPPED,False,,True,40.0,True,150.0,259,2,,AS_NEW
15814,Châtelineau,HOUSE,HOUSE,119000.0,3.0,155.0,INSTALLED,False,,True,,,,0,2,False,GOOD
15815,Petit-Thier,HOUSE,HOUSE,234500.0,3.0,120.0,USA_UNINSTALLED,False,,,,True,,974,4,,
15816,Laarne,APARTMENT,APARTMENT,347000.0,3.0,105.0,INSTALLED,,-1.0,True,,,,,4,,
15817,Laarne,HOUSE,VILLA,598000.0,4.0,312.0,INSTALLED,,-1.0,True,,True,,1026,4,,
15818,Uccle,APARTMENT,APARTMENT,549000.0,2.0,143.0,,False,,True,12.0,,,UNKNOWN,2,False,
15819,Gent,APARTMENT,PENTHOUSE,398000.0,3.0,,INSTALLED,,-1.0,True,9.0,,,,2,,
15820,Liège,HOUSE,HOUSE,339000.0,4.0,350.0,,False,,,,,,300,2,False,
15821,Heusden-Zolder,APARTMENT,APARTMENT,269000.0,2.0,121.0,0,,,,,,,,,,GOOD
15822,Ninove,HOUSE,HOUSE,269000.0,4.0,162.0,0,,-1.0,,,,,371,3,,GOOD
15823,RESSAIX,HOUSE,HOUSE,165000.0,3.0,158.0,SEMI_EQUIPPED,,-1.0,,,,,210,3,,GOOD
15824,Adinkerke,HOUSE,FARMHOUSE,549000.0,4.0,350.0,0,False,,True,,,,6653,4,False,TO_RENOVATE
15825,EBEN-EMAEL,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
15826,Chapelle-lez-Herlaimont,HOUSE,HOUSE,336562.0,4.0,180.0,0,,,,,True,,823,4,,
15827,Genappe,HOUSE,VILLA,565000.0,5.0,175.0,,False,,,,True,1072.0,1072,4,False,GOOD
15828,Merchtem,HOUSE,HOUSE,275000.0,2.0,83.0,,,,True,11.0,,,61,2,,GOOD
15829,Genappe,HOUSE,VILLA,565000.0,5.0,175.0,,False,,,,True,1072.0,1072,4,False,GOOD
15830,FLÉMALLE,APARTMENT,APARTMENT,290000.0,2.0,103.0,HYPER_EQUIPPED,,-1.0,True,37.0,True,98.0,UNKNOWN,4,,
15831,FLÉMALLE,APARTMENT,APARTMENT,285000.0,2.0,100.0,HYPER_EQUIPPED,,-1.0,True,33.0,True,119.0,UNKNOWN,4,,
15832,Beersel,HOUSE,HOUSE,415000.0,3.0,157.0,INSTALLED,,-1.0,,,,,714,4,,GOOD
15833,Beersel,HOUSE,HOUSE,439000.0,4.0,205.0,SEMI_EQUIPPED,,-1.0,True,,,,775,2,,JUST_RENOVATED
15834,Onze-Lieve-Vrouw-Waver,HOUSE,HOUSE,285000.0,2.0,160.0,SEMI_EQUIPPED,,-1.0,,,,,275,3,,TO_RENOVATE
15835,Braine l'Alleud,HOUSE,HOUSE,495000.0,4.0,220.0,,False,,,,True,291.0,291,3,False,
15836,GUELFF,HOUSE,HOUSE,565000.0,4.0,191.0,HYPER_EQUIPPED,,1.0,True,,,,543,4,,AS_NEW
15837,Verviers,HOUSE,APARTMENT_BLOCK,249000.0,5.0,235.0,INSTALLED,,-1.0,True,13.0,,,0,2,,JUST_RENOVATED
15838,Tournai,HOUSE,FARMHOUSE,399000.0,3.0,140.0,INSTALLED,,-1.0,,,True,1200.0,1200,4,,
15839,Antwerpen,APARTMENT,PENTHOUSE,3155000.0,3.0,378.0,HYPER_EQUIPPED,False,1.0,True,165.0,,,,2,,AS_NEW
15840,Arlon,HOUSE,MANSION,494000.0,4.0,185.0,0,,,True,40.0,True,1.0,386,2,False,AS_NEW
15841,Céroux-Mousty,HOUSE,HOUSE,495000.0,3.0,150.0,INSTALLED,,1.0,True,35.0,True,670.0,1002,4,,GOOD
15842,Waterloo,HOUSE,HOUSE,495000.0,4.0,198.0,,False,,True,,,,932,2,,GOOD
15843,COURT-SAINT-ETIENNE,HOUSE,HOUSE,495000.0,3.0,150.0,INSTALLED,,1.0,True,35.0,True,670.0,1002,4,,GOOD
15844,Herent,HOUSE,VILLA,495000.0,4.0,255.0,INSTALLED,False,,True,20.0,True,285.0,814,,False,TO_RENOVATE
15845,Erembodegem,HOUSE,VILLA,495000.0,4.0,238.0,INSTALLED,,1.0,,,True,,682,,False,AS_NEW
15846,Nivelles,HOUSE,MIXED_USE_BUILDING,499000.0,0.0,330.0,INSTALLED,,,,,,,150,2,False,TO_RENOVATE
15847,Oostende,HOUSE,HOUSE,499000.0,5.0,286.0,INSTALLED,False,,True,,,,0,,False,GOOD
15848,Brugge,HOUSE,HOUSE,519000.0,3.0,372.0,INSTALLED,False,,,,True,353.0,699,4,False,TO_BE_DONE_UP
15849,Liège,HOUSE,MANSION,520000.0,5.0,236.0,INSTALLED,,,True,20.0,True,150.0,250,1,False,AS_NEW
15850,Halle,HOUSE,HOUSE,525000.0,4.0,243.0,USA_HYPER_EQUIPPED,False,,True,45.0,True,140.0,355,2,False,AS_NEW
15851,Sint-Pieters-Leeuw,HOUSE,VILLA,549000.0,3.0,187.0,INSTALLED,,,True,30.0,True,350.0,765,,False,AS_NEW
15852,Tremelo,HOUSE,HOUSE,549000.0,3.0,180.0,INSTALLED,False,,True,,,,652,3,False,GOOD
15853,Vilvoorde,HOUSE,MIXED_USE_BUILDING,550000.0,0.0,385.0,SEMI_EQUIPPED,,-1.0,True,50.0,,,220,3,,TO_BE_DONE_UP
15854,Oelegem,HOUSE,HOUSE,550000.0,3.0,231.0,INSTALLED,,1.0,True,38.0,True,400.0,979,4,False,AS_NEW
15855,Tielt,HOUSE,VILLA,550000.0,4.0,205.0,INSTALLED,False,,,,True,3090.0,3244,4,False,AS_NEW
15856,Mechelen,HOUSE,HOUSE,575000.0,3.0,189.0,NOT_INSTALLED,,-1.0,True,123.0,,,0,2,,JUST_RENOVATED
15857,Waarschoot,HOUSE,HOUSE,575000.0,4.0,233.0,HYPER_EQUIPPED,False,,True,,True,,1012,3,False,AS_NEW
15858,Waarschoot,HOUSE,HOUSE,575000.0,4.0,233.0,HYPER_EQUIPPED,False,,True,,True,,1117,3,False,AS_NEW
15859,Sint-Pieters-Leeuw,HOUSE,VILLA,580000.0,3.0,223.0,INSTALLED,,,,,True,,2456,,False,TO_BE_DONE_UP
15860,Waarschoot,HOUSE,HOUSE,580000.0,4.0,233.0,HYPER_EQUIPPED,False,,True,,True,,1125,3,False,AS_NEW
15861,Sint-Jan-in-Eremo,HOUSE,HOUSE,585000.0,2.0,307.0,NOT_INSTALLED,False,,,,True,,6065,,False,TO_RENOVATE
15862,Wilrijk,HOUSE,HOUSE,590000.0,5.0,232.0,0,,,True,10.0,,,182,2,,
15863,Lievegem,HOUSE,HOUSE,595000.0,6.0,295.0,INSTALLED,False,,,,True,,1514,4,False,GOOD
15864,Wemmel,HOUSE,HOUSE,597000.0,3.0,150.0,HYPER_EQUIPPED,False,,True,18.0,True,115.0,264,3,False,AS_NEW
15865,Auderghem,HOUSE,HOUSE,599000.0,5.0,227.0,,False,,True,,True,500.0,759,4,False,TO_RENOVATE
15866,Hannut,HOUSE,HOUSE,599000.0,6.0,312.0,INSTALLED,False,,True,60.0,True,700.0,1000,,False,GOOD
15867,Schaerbeek,HOUSE,APARTMENT_BLOCK,600000.0,6.0,250.0,HYPER_EQUIPPED,,-1.0,True,26.0,,,114,,,
15868,Waarschoot,HOUSE,HOUSE,600000.0,4.0,233.0,HYPER_EQUIPPED,False,,True,,True,,2618,3,False,AS_NEW
15869,Tienen,HOUSE,HOUSE,615000.0,5.0,386.0,USA_HYPER_EQUIPPED,False,,True,,,,745,4,False,AS_NEW
15870,Brugge,APARTMENT,APARTMENT,349000.0,3.0,125.0,,,,,,,,UNKNOWN,4,,GOOD
15871,MOLENBEEK-SAINT-JEAN,APARTMENT,PENTHOUSE,270000.0,2.0,75.0,SEMI_EQUIPPED,,-1.0,True,9.0,,,UNKNOWN,2,,
15872,MOLENBEEK-SAINT-JEAN,APARTMENT,APARTMENT,270000.0,2.0,75.0,SEMI_EQUIPPED,,-1.0,True,9.0,,,UNKNOWN,2,,
15873,MOLENBEEK-SAINT-JEAN,APARTMENT,APARTMENT,279000.0,3.0,100.0,,,-1.0,,,,,UNKNOWN,3,,
15874,Termes,HOUSE,HOUSE,195000.0,3.0,,0,,,,,,,320,2,,
15875,Schaerbeek,APARTMENT,APARTMENT,450000.0,3.0,133.0,USA_HYPER_EQUIPPED,,-1.0,True,84.0,,,UNKNOWN,2,,GOOD
15876,Antwerp,APARTMENT,APARTMENT,255000.0,2.0,88.0,SEMI_EQUIPPED,,-1.0,,,,,UNKNOWN,,,GOOD
15877,Maaseik,APARTMENT,APARTMENT,215000.0,2.0,78.0,INSTALLED,,-1.0,True,50.0,,,,,,
15878,Bree,HOUSE,HOUSE,210000.0,3.0,,,,1.0,,,,,0,4,,TO_RENOVATE
15879,Uccle,APARTMENT,APARTMENT,285000.0,1.0,45.0,0,,-1.0,True,20.0,,,UNKNOWN,2,,
15880,Bonheiden,HOUSE,HOUSE,995000.0,6.0,332.0,INSTALLED,,-1.0,True,,True,,0,4,,GOOD
15881,Booischot,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
15882,Booischot,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
15883,Booischot,HOUSE,HOUSE,380000.0,3.0,121.0,INSTALLED,,-1.0,True,,True,,0,3,,
15884,Booischot,HOUSE,HOUSE,395000.0,3.0,124.0,INSTALLED,,-1.0,True,,True,,0,3,,
15885,Booischot,HOUSE,HOUSE,398000.0,3.0,143.0,INSTALLED,,-1.0,True,,True,,0,3,,
15886,Booischot,HOUSE,HOUSE,392000.0,3.0,133.0,INSTALLED,,-1.0,True,,True,,0,2,,
15887,Booischot,HOUSE,HOUSE,385000.0,3.0,120.0,INSTALLED,,-1.0,True,,True,,0,2,,
15888,Beersel,HOUSE,HOUSE,379000.0,3.0,,SEMI_EQUIPPED,,-1.0,True,21.0,True,,0,2,,GOOD
15889,Hasselt,HOUSE,HOUSE,489000.0,6.0,238.0,INSTALLED,,-1.0,,,,,562,3,,GOOD
15890,SINT-NIKLAAS,HOUSE,HOUSE,299000.0,2.0,208.0,0,,-1.0,True,6.0,,,100,2,,GOOD
15891,RELEGEM,HOUSE,VILLA,595000.0,3.0,200.0,INSTALLED,,1.0,True,20.0,True,1000.0,1309,4,,JUST_RENOVATED
15892,Drongen,APARTMENT,APARTMENT,402948.0,3.0,120.0,0,,-1.0,True,35.0,,,,2,,
15893,Drongen,APARTMENT,APARTMENT,328117.0,2.0,96.0,0,,-1.0,True,14.0,,,,2,,
15894,Drongen,APARTMENT,APARTMENT,317216.0,2.0,93.0,0,,-1.0,True,14.0,,,,2,,
15895,Drongen,APARTMENT,APARTMENT,341351.0,2.0,100.0,0,,-1.0,True,14.0,,,,2,,
15896,Drongen,APARTMENT,APARTMENT,402948.0,3.0,120.0,0,,-1.0,True,9.0,,,,2,,
15897,Drongen,APARTMENT,APARTMENT,323117.0,2.0,96.0,0,,-1.0,True,14.0,,,,2,,
15898,Drongen,APARTMENT,APARTMENT,317247.0,2.0,80.0,0,,-1.0,True,14.0,,,,2,,
15899,Drongen,APARTMENT,APARTMENT,340752.0,2.0,100.0,0,,-1.0,True,14.0,,,,2,,
15900,Zele,HOUSE,HOUSE,595000.0,4.0,260.0,SEMI_EQUIPPED,False,,True,4.0,True,277.0,923,3,False,GOOD
15901,Lasne,HOUSE,HOUSE,597000.0,2.0,170.0,USA_UNINSTALLED,False,1.0,True,23.0,,,550,2,False,AS_NEW
15902,Turnhout,HOUSE,VILLA,598000.0,4.0,350.0,NOT_INSTALLED,False,,True,40.0,True,1429.0,1429,4,,AS_NEW
15903,Profondeville,HOUSE,COUNTRY_COTTAGE,599000.0,5.0,297.0,INSTALLED,False,,True,,True,353.0,7610,3,False,GOOD
15904,Profondeville,HOUSE,MIXED_USE_BUILDING,599000.0,5.0,297.0,INSTALLED,False,,True,,True,353.0,7610,3,False,GOOD
15905,Montigny-le-Tilleul,HOUSE,VILLA,599000.0,7.0,640.0,NOT_INSTALLED,,1.0,,,True,1.0,2800,4,False,GOOD
15906,Hives,HOUSE,HOUSE,599000.0,6.0,431.0,0,,,True,,True,3795.0,3900,4,True,AS_NEW
15907,Vieux-Genappe,HOUSE,VILLA,625000.0,4.0,230.0,USA_HYPER_EQUIPPED,False,,True,124.0,True,2081.0,2236,4,False,GOOD
15908,Genval,HOUSE,VILLA,629000.0,3.0,290.0,HYPER_EQUIPPED,False,,True,,,,1296,4,False,AS_NEW
15909,Tielt-Winge,HOUSE,HOUSE,629000.0,4.0,295.0,INSTALLED,,,True,85.0,True,3000.0,3240,4,False,GOOD
15910,Overijse,HOUSE,VILLA,630000.0,5.0,180.0,HYPER_EQUIPPED,False,,True,,True,850.0,1005,4,False,AS_NEW
15911,Sint-Niklaas,HOUSE,MANSION,630000.0,5.0,277.0,INSTALLED,,1.0,True,1.0,,,0,2,False,GOOD
15912,Ardooie,HOUSE,VILLA,633000.0,6.0,327.0,,False,,True,30.0,True,1000.0,1354,4,False,GOOD
15913,Tienen,HOUSE,VILLA,635000.0,4.0,300.0,HYPER_EQUIPPED,False,,True,,,,1372,4,False,AS_NEW
15914,Woluwe-Saint-Pierre,HOUSE,HOUSE,640000.0,6.0,244.0,HYPER_EQUIPPED,False,,True,9.0,True,23.0,125,2,False,TO_BE_DONE_UP
15915,Hélécine,HOUSE,HOUSE,645000.0,8.0,442.0,INSTALLED,False,,True,30.0,True,490.0,939,4,False,GOOD
15916,Zoersel,HOUSE,HOUSE,649000.0,3.0,275.0,INSTALLED,,1.0,True,25.0,True,430.0,620,3,False,AS_NEW
15917,Brugge,HOUSE,MANSION,649000.0,7.0,460.0,SEMI_EQUIPPED,False,,,,,,612,4,False,TO_RENOVATE
15918,Sint-Gillis-Waas,HOUSE,BUNGALOW,649000.0,3.0,203.0,HYPER_EQUIPPED,False,,True,,,,1118,4,False,AS_NEW
15919,Ciney,HOUSE,VILLA,675000.0,4.0,329.0,INSTALLED,,1.0,True,,True,800.0,800,4,,
15920,Knokke-Heist,HOUSE,HOUSE,675000.0,3.0,232.0,INSTALLED,,,True,,,,455,3,,TO_BE_DONE_UP
15921,Braine-l'Alleud,HOUSE,VILLA,680000.0,6.0,319.0,INSTALLED,,1.0,True,,,,3001,4,,GOOD
15922,Zellik,HOUSE,VILLA,699000.0,5.0,248.0,HYPER_EQUIPPED,False,,True,,,,791,4,True,AS_NEW
15923,Aalst,HOUSE,APARTMENT_BLOCK,699000.0,5.0,269.0,INSTALLED,,,True,9.0,,,99,2,,AS_NEW
15924,Sint-Jans-Molenbeek,HOUSE,APARTMENT_BLOCK,700000.0,6.0,300.0,HYPER_EQUIPPED,False,,True,18.0,,,193,2,,GOOD
15925,Westrem,HOUSE,HOUSE,705000.0,7.0,319.0,0,,,,,,,4197,4,,
15926,Grez-Doiceau,HOUSE,VILLA,710000.0,3.0,170.0,USA_HYPER_EQUIPPED,False,,True,,,,2000,4,False,AS_NEW
15927,Woluwe-Saint-Lambert,HOUSE,HOUSE,720000.0,4.0,190.0,HYPER_EQUIPPED,False,,True,15.0,True,92.0,245,2,False,TO_BE_DONE_UP
15928,Autelbas,HOUSE,VILLA,720000.0,3.0,203.0,USA_HYPER_EQUIPPED,,1.0,True,30.0,True,300.0,504,4,,AS_NEW
15929,Autelbas,HOUSE,HOUSE,720000.0,3.0,203.0,USA_HYPER_EQUIPPED,,1.0,True,30.0,True,300.0,504,4,,AS_NEW
15930,Rixensart,HOUSE,HOUSE,720000.0,3.0,175.0,USA_HYPER_EQUIPPED,False,,True,50.0,True,400.0,713,4,False,AS_NEW
15931,Ganshoren,APARTMENT,APARTMENT,235000.0,2.0,83.0,USA_INSTALLED,False,,True,6.0,,,UNKNOWN,2,False,GOOD
15932,Schoten,HOUSE,TOWN_HOUSE,399000.0,3.0,130.0,HYPER_EQUIPPED,False,,True,20.0,True,168.0,231,2,False,JUST_RENOVATED
15933,Ronse,HOUSE,EXCEPTIONAL_PROPERTY,525000.0,4.0,196.0,HYPER_EQUIPPED,False,,True,40.0,True,5260.0,195,4,False,GOOD
15934,Heusden-Zolder,HOUSE,HOUSE,249000.0,3.0,165.0,0,False,,True,,,,972,4,,GOOD
15935,Knokke,APARTMENT,APARTMENT,565000.0,2.0,75.0,HYPER_EQUIPPED,True,,,,,,,2,,AS_NEW
15936,Tintigny,HOUSE,APARTMENT_BLOCK,350000.0,7.0,385.0,INSTALLED,False,,True,,,,1500,3,False,GOOD
15937,Knokke,APARTMENT,APARTMENT,525000.0,2.0,77.0,SEMI_EQUIPPED,False,,True,5.0,,,,2,,TO_RENOVATE
15938,Chiny Jamoigne,HOUSE,MANSION,329000.0,5.0,318.0,NOT_INSTALLED,False,,True,,,,12628,4,False,TO_RENOVATE
15939,Virton,HOUSE,HOUSE,400000.0,4.0,200.0,INSTALLED,False,,True,13.0,True,350.0,581,4,False,GOOD
15940,Voeren,HOUSE,EXCEPTIONAL_PROPERTY,749000.0,4.0,446.0,HYPER_EQUIPPED,False,,True,45.0,True,770.0,921,4,,AS_NEW
15941,Burdinne,HOUSE,HOUSE,195000.0,2.0,125.0,INSTALLED,False,,True,,True,400.0,560,3,False,GOOD
15942,Remicourt,HOUSE,HOUSE,280000.0,4.0,205.0,INSTALLED,False,,True,35.0,True,200.0,456,3,False,GOOD
15943,Tessenderlo,HOUSE,HOUSE,290000.0,3.0,151.0,SEMI_EQUIPPED,False,,True,,,,929,4,,TO_BE_DONE_UP
15944,Oud-Turnhout,HOUSE,VILLA,2075000.0,6.0,908.0,,,,True,,,,2985,4,True,
15945,Nivelles,HOUSE,HOUSE,875000.0,5.0,260.0,USA_HYPER_EQUIPPED,False,,True,,True,400.0,6347,3,True,AS_NEW
15946,Pelt,HOUSE,VILLA,1095000.0,6.0,376.0,HYPER_EQUIPPED,False,,True,160.0,True,2100.0,2441,4,True,AS_NEW
15947,Braine-l'Alleud,APARTMENT,APARTMENT,265000.0,3.0,99.0,INSTALLED,False,,,,,,UNKNOWN,2,False,GOOD
15948,Bertem Leefdaal,HOUSE,HOUSE,598000.0,5.0,300.0,INSTALLED,False,,True,,,,943,4,,GOOD
15949,Middelkerke,APARTMENT,FLAT_STUDIO,134000.0,0.0,35.0,0,True,,True,,,,UNKNOWN,2,,
15950,Torre Pacheco,HOUSE,VILLA,280000.0,2.0,71.0,HYPER_EQUIPPED,False,,True,71.0,,,192,4,True,AS_NEW
15951,rojales,HOUSE,VILLA,482500.0,3.0,136.0,0,False,,True,38.0,,,285,4,True,AS_NEW
15952,alhama de murcia,APARTMENT,APARTMENT,156900.0,2.0,72.0,INSTALLED,False,,True,13.0,,,UNKNOWN,2,True,AS_NEW
15953,Balsicas,HOUSE,VILLA,240000.0,3.0,88.0,HYPER_EQUIPPED,False,,True,82.0,,,165,4,True,AS_NEW
15954,Middelkerke,APARTMENT,FLAT_STUDIO,98000.0,0.0,20.0,0,True,,True,,,,,,,
15955,Torrejon de Ardoz,APARTMENT,APARTMENT,199950.0,2.0,63.0,HYPER_EQUIPPED,False,,True,25.0,,,UNKNOWN,2,True,AS_NEW
15956,Knokke-Heist,APARTMENT,DUPLEX,1050000.0,3.0,135.0,USA_HYPER_EQUIPPED,False,,True,,,,,2,False,GOOD
15957,Gent,HOUSE,HOUSE,210000.0,1.0,50.0,0,,,,,,,0,2,,TO_RENOVATE
15958,Molenbeek-Saint-Jean,APARTMENT,APARTMENT,230000.0,3.0,98.0,NOT_INSTALLED,False,,True,,,,UNKNOWN,,False,GOOD
15959,Gent,HOUSE,MANSION,435000.0,4.0,183.0,0,,,True,,,,87,2,,AS_NEW
15960,Evere,HOUSE,HOUSE,199000.0,1.0,42.0,INSTALLED,True,,,,,,0,,False,GOOD
15961,REBECQ,HOUSE,COUNTRY_COTTAGE,200000.0,2.0,100.0,0,,-1.0,,,,,250,2,,TO_RENOVATE
15962,SAINT-GÉRARD,HOUSE,HOUSE,200000.0,2.0,300.0,0,,-1.0,True,20.0,True,800.0,1428,3,,
15963,Virton,HOUSE,HOUSE,202000.0,3.0,330.0,SEMI_EQUIPPED,,-1.0,,,,,250,,,
15964,Saint-Nicolas,HOUSE,VILLA,208000.0,3.0,148.0,SEMI_EQUIPPED,False,,True,40.0,True,340.0,700,,False,GOOD
15965,Mol,HOUSE,HOUSE,209000.0,2.0,,INSTALLED,False,,True,,True,,397,,False,GOOD
15966,Charleroi,HOUSE,HOUSE,210000.0,3.0,265.0,INSTALLED,,-1.0,,,,,76,,,GOOD
15967,Charleroi,HOUSE,APARTMENT_BLOCK,210000.0,3.0,265.0,INSTALLED,,-1.0,,,,,76,,,GOOD
15968,Seraing,HOUSE,HOUSE,215000.0,3.0,150.0,SEMI_EQUIPPED,,,True,107.0,True,200.0,519,2,False,GOOD
15969,Ombret,HOUSE,COUNTRY_COTTAGE,215000.0,3.0,120.0,,False,,,,True,600.0,369,3,False,
15970,Arendonk,HOUSE,HOUSE,219000.0,3.0,,SEMI_EQUIPPED,False,,True,,True,,290,,False,TO_BE_DONE_UP
15971,Hannut,HOUSE,HOUSE,219000.0,3.0,197.0,INSTALLED,,,True,20.0,,,128,2,False,AS_NEW
15972,Oostende,HOUSE,HOUSE,221000.0,5.0,216.0,INSTALLED,,,True,,,,90,,False,JUST_RENOVATED
15973,Messelbroek,HOUSE,HOUSE,237000.0,3.0,120.0,INSTALLED,,,,,,,559,,False,TO_BE_DONE_UP
15974,Anthisnes,HOUSE,HOUSE,239000.0,4.0,160.0,INSTALLED,False,,True,,True,,396,,False,TO_BE_DONE_UP
15975,Wavre,HOUSE,HOUSE,240000.0,3.0,118.0,INSTALLED,False,,,,,,68,3,False,TO_RESTORE
15976,Villers-le-Bouillet,HOUSE,HOUSE,249000.0,3.0,135.0,0,False,,True,,,,1005,2,False,
15977,Alveringem,HOUSE,HOUSE,249000.0,3.0,154.0,INSTALLED,False,,,,True,78.0,190,2,False,GOOD
15978,Wellen,HOUSE,HOUSE,249900.0,3.0,137.0,0,False,,,,,,1074,4,False,TO_BE_DONE_UP
15979,Izegem,HOUSE,HOUSE,250000.0,3.0,,INSTALLED,False,,,,True,,126,,False,AS_NEW
15980,Westende,HOUSE,HOUSE,259500.0,3.0,82.0,INSTALLED,False,,,,,,0,,False,GOOD
15981,Ath,HOUSE,VILLA,260000.0,3.0,150.0,NOT_INSTALLED,,-1.0,,,True,,640,UNKNOWN,,UNKNOWN
15982,Gistel,HOUSE,HOUSE,260000.0,2.0,99.0,INSTALLED,False,,,,True,480.0,630,4,False,TO_RENOVATE
15983,Malmedy,HOUSE,VILLA,265000.0,6.0,178.0,INSTALLED,False,,,,True,1400.0,1400,,False,TO_RENOVATE
15984,Ronse,HOUSE,HOUSE,265000.0,5.0,312.0,INSTALLED,,-1.0,,,,,510,2,,
15985,Oostende,HOUSE,HOUSE,269000.0,3.0,147.0,HYPER_EQUIPPED,False,,True,21.0,True,,0,,False,AS_NEW
15986,Eeklo,HOUSE,HOUSE,269000.0,3.0,170.0,0,False,,,,,,449,3,False,TO_BE_DONE_UP
